unit,isced97,hlth_pb,sex,age,time,geo,value
THS,TOTAL,PB1071,T,Y45-54,2011,BE ,1281.491
THS,TOTAL,PB1071,F,Y55-64,2011,BE ,491.285
THS,TOTAL,PB1071,M,Y55-64,2011,BE ,480.628
THS,TOTAL,PB1071,T,Y55-64,2011,BE ,971.914
THS,TOTAL,TOTAL,F,TOTAL,2011,BE ,3450.19
THS,TOTAL,TOTAL,M,TOTAL,2011,BE ,3500.459
THS,TOTAL,TOTAL,T,TOTAL,2011,BE ,6950.649
THS,TOTAL,TOTAL,F,Y15-24,2011,BE ,620.958
THS,TOTAL,TOTAL,M,Y15-24,2011,BE ,640.014
THS,TOTAL,TOTAL,T,Y15-24,2011,BE ,1260.972
THS,TOTAL,TOTAL,F,Y25-34,2011,BE ,674.318
THS,TOTAL,TOTAL,M,Y25-34,2011,BE ,683.584
THS,TOTAL,TOTAL,T,Y25-34,2011,BE ,1357.902
THS,TOTAL,TOTAL,F,Y35-44,2011,BE ,719.543
THS,TOTAL,TOTAL,M,Y35-44,2011,BE ,740.958
THS,TOTAL,TOTAL,T,Y35-44,2011,BE ,1460.5
THS,TOTAL,TOTAL,F,Y45-54,2011,BE ,771.048
THS,TOTAL,TOTAL,M,Y45-54,2011,BE ,782.706
THS,TOTAL,TOTAL,T,Y45-54,2011,BE ,1553.754
THS,TOTAL,TOTAL,F,Y55-64,2011,BE ,664.323
THS,TOTAL,TOTAL,M,Y55-64,2011,BE ,653.198
THS,TOTAL,TOTAL,T,Y55-64,2011,BE ,1317.521
THS,ED0-2,PB1040,F,TOTAL,2011,BG ,95.854
THS,ED0-2,PB1040,M,TOTAL,2011,BG ,78.427
THS,ED0-2,PB1040,T,TOTAL,2011,BG ,174.281
THS,ED0-2,PB1040,F,Y15-24,2011,BG ,
THS,ED0-2,PB1040,M,Y15-24,2011,BG ,
THS,ED0-2,PB1040,T,Y15-24,2011,BG ,8.557
THS,ED0-2,PB1040,F,Y25-34,2011,BG ,8.836
THS,ED0-2,PB1040,M,Y25-34,2011,BG ,
THS,ED0-2,PB1040,T,Y25-34,2011,BG ,14.84
THS,ED0-2,PB1040,F,Y35-44,2011,BG ,9.362
THS,ED0-2,PB1040,M,Y35-44,2011,BG ,11.253
THS,ED0-2,PB1040,T,Y35-44,2011,BG ,20.614
THS,ED0-2,PB1040,F,Y45-54,2011,BG ,18.359
THS,ED0-2,PB1040,M,Y45-54,2011,BG ,17.463
THS,ED0-2,PB1040,T,Y45-54,2011,BG ,35.822
THS,ED0-2,PB1040,F,Y55-64,2011,BG ,54.303
THS,ED0-2,PB1040,M,Y55-64,2011,BG ,40.144
THS,ED0-2,PB1040,T,Y55-64,2011,BG ,94.446
THS,ED0-2,PB1041,F,TOTAL,2011,BG ,483.423
THS,ED0-2,PB1041,M,TOTAL,2011,BG ,514.305
THS,ED0-2,PB1041,T,TOTAL,2011,BG ,997.728
THS,ED0-2,PB1041,F,Y15-24,2011,BG ,175.624
THS,ED0-2,PB1041,M,Y15-24,2011,BG ,184.893
THS,ED0-2,PB1041,T,Y15-24,2011,BG ,360.517
THS,ED0-2,PB1041,F,Y25-34,2011,BG ,82.726
THS,ED0-2,PB1041,M,Y25-34,2011,BG ,75.568
THS,ED0-2,PB1041,T,Y25-34,2011,BG ,158.294
THS,ED0-2,PB1041,F,Y35-44,2011,BG ,70.245
THS,ED0-2,PB1041,M,Y35-44,2011,BG ,81.333
THS,ED0-2,PB1041,T,Y35-44,2011,BG ,151.579
THS,ED0-2,PB1041,F,Y45-54,2011,BG ,63.576
THS,ED0-2,PB1041,M,Y45-54,2011,BG ,71.896
THS,ED0-2,PB1041,T,Y45-54,2011,BG ,135.473
THS,ED0-2,PB1041,F,Y55-64,2011,BG ,91.251
THS,ED0-2,PB1041,M,Y55-64,2011,BG ,100.615
THS,ED0-2,PB1041,T,Y55-64,2011,BG ,191.867
THS,ED0-2,PB1070,F,TOTAL,2011,BG ,82.074
THS,ED0-2,PB1070,M,TOTAL,2011,BG ,68.288
THS,ED0-2,PB1070,T,TOTAL,2011,BG ,150.362
THS,ED0-2,PB1070,F,Y15-24,2011,BG ,
THS,ED0-2,PB1070,M,Y15-24,2011,BG ,
THS,ED0-2,PB1070,T,Y15-24,2011,BG ,8.83
THS,ED0-2,PB1070,F,Y25-34,2011,BG ,8.052
THS,ED0-2,PB1070,M,Y25-34,2011,BG ,6.486
THS,ED0-2,PB1070,T,Y25-34,2011,BG ,14.537
THS,ED0-2,PB1070,F,Y35-44,2011,BG ,7.956
THS,ED0-2,PB1070,M,Y35-44,2011,BG ,10.743
THS,ED0-2,PB1070,T,Y35-44,2011,BG ,18.698
THS,ED0-2,PB1070,F,Y45-54,2011,BG ,15.57
THS,ED0-2,PB1070,M,Y45-54,2011,BG ,13.28
THS,ED0-2,PB1070,T,Y45-54,2011,BG ,28.85
THS,ED0-2,PB1070,F,Y55-64,2011,BG ,45.312
THS,ED0-2,PB1070,M,Y55-64,2011,BG ,34.133
THS,ED0-2,PB1070,T,Y55-64,2011,BG ,79.445
THS,ED0-2,PB1071,F,TOTAL,2011,BG ,497.203
THS,ED0-2,PB1071,M,TOTAL,2011,BG ,524.444
THS,ED0-2,PB1071,T,TOTAL,2011,BG ,1021.647
THS,ED0-2,PB1071,F,Y15-24,2011,BG ,175.434
THS,ED0-2,PB1071,M,Y15-24,2011,BG ,184.809
THS,ED0-2,PB1071,T,Y15-24,2011,BG ,360.243
THS,ED0-2,PB1071,F,Y25-34,2011,BG ,83.511
THS,ED0-2,PB1071,M,Y25-34,2011,BG ,75.086
THS,ED0-2,PB1071,T,Y25-34,2011,BG ,158.597
THS,ED0-2,PB1071,F,Y35-44,2011,BG ,71.651
THS,ED0-2,PB1071,M,Y35-44,2011,BG ,81.843
THS,ED0-2,PB1071,T,Y35-44,2011,BG ,153.495
THS,ED0-2,PB1071,F,Y45-54,2011,BG ,66.365
THS,ED0-2,PB1071,M,Y45-54,2011,BG ,76.08
THS,ED0-2,PB1071,T,Y45-54,2011,BG ,142.445
THS,ED0-2,PB1071,F,Y55-64,2011,BG ,100.242
THS,ED0-2,PB1071,M,Y55-64,2011,BG ,106.625
THS,ED0-2,PB1071,T,Y55-64,2011,BG ,206.867
THS,ED0-2,TOTAL,F,TOTAL,2011,BG ,579.277
THS,ED0-2,TOTAL,M,TOTAL,2011,BG ,592.732
THS,ED0-2,TOTAL,T,TOTAL,2011,BG ,1172.009
THS,ED0-2,TOTAL,F,Y15-24,2011,BG ,180.618
THS,ED0-2,TOTAL,M,Y15-24,2011,BG ,188.456
THS,ED0-2,TOTAL,T,Y15-24,2011,BG ,369.074
THS,ED0-2,TOTAL,F,Y25-34,2011,BG ,91.563
THS,ED0-2,TOTAL,M,Y25-34,2011,BG ,81.572
THS,ED0-2,TOTAL,T,Y25-34,2011,BG ,173.134
THS,ED0-2,TOTAL,F,Y35-44,2011,BG ,79.607
THS,ED0-2,TOTAL,M,Y35-44,2011,BG ,92.586
THS,ED0-2,TOTAL,T,Y35-44,2011,BG ,172.193
THS,ED0-2,TOTAL,F,Y45-54,2011,BG ,81.935
THS,ED0-2,TOTAL,M,Y45-54,2011,BG ,89.36
THS,ED0-2,TOTAL,T,Y45-54,2011,BG ,171.295
THS,ED0-2,TOTAL,F,Y55-64,2011,BG ,145.554
THS,ED0-2,TOTAL,M,Y55-64,2011,BG ,140.759
THS,ED0-2,TOTAL,T,Y55-64,2011,BG ,286.313
THS,ED3_4,PB1040,F,TOTAL,2011,BG ,141.956
THS,ED3_4,PB1040,M,TOTAL,2011,BG ,114.729
THS,ED3_4,PB1040,T,TOTAL,2011,BG ,256.685
THS,ED3_4,PB1040,F,Y15-24,2011,BG ,
THS,ED3_4,PB1040,M,Y15-24,2011,BG ,
THS,ED3_4,PB1040,T,Y15-24,2011,BG ,
THS,ED3_4,PB1040,F,Y25-34,2011,BG ,6.785
THS,ED3_4,PB1040,M,Y25-34,2011,BG ,7.073
THS,ED3_4,PB1040,T,Y25-34,2011,BG ,13.857
THS,ED3_4,PB1040,F,Y35-44,2011,BG ,13.6
THS,ED3_4,PB1040,M,Y35-44,2011,BG ,16.353
THS,ED3_4,PB1040,T,Y35-44,2011,BG ,29.954
THS,ED3_4,PB1040,F,Y45-54,2011,BG ,40.17
THS,ED3_4,PB1040,M,Y45-54,2011,BG ,30.916
THS,ED3_4,PB1040,T,Y45-54,2011,BG ,71.086
THS,ED3_4,PB1040,F,Y55-64,2011,BG ,79.98
THS,ED3_4,PB1040,M,Y55-64,2011,BG ,57.516
THS,ED3_4,PB1040,T,Y55-64,2011,BG ,137.496
THS,ED3_4,PB1041,F,TOTAL,2011,BG ,1095.248
THS,ED3_4,PB1041,M,TOTAL,2011,BG ,1356.642
THS,ED3_4,PB1041,T,TOTAL,2011,BG ,2451.89
THS,ED3_4,PB1041,F,Y15-24,2011,BG ,206.413
THS,ED3_4,PB1041,M,Y15-24,2011,BG ,231.064
THS,ED3_4,PB1041,T,Y15-24,2011,BG ,437.477
THS,ED3_4,PB1041,F,Y25-34,2011,BG ,206.79
THS,ED3_4,PB1041,M,Y25-34,2011,BG ,319.043
THS,ED3_4,PB1041,T,Y25-34,2011,BG ,525.833
THS,ED3_4,PB1041,F,Y35-44,2011,BG ,250.97
THS,ED3_4,PB1041,M,Y35-44,2011,BG ,326.567
THS,ED3_4,PB1041,T,Y35-44,2011,BG ,577.537
THS,ED3_4,PB1041,F,Y45-54,2011,BG ,236.052
THS,ED3_4,PB1041,M,Y45-54,2011,BG ,285.131
THS,ED3_4,PB1041,T,Y45-54,2011,BG ,521.183
THS,ED3_4,PB1041,F,Y55-64,2011,BG ,195.023
THS,ED3_4,PB1041,M,Y55-64,2011,BG ,194.837
THS,ED3_4,PB1041,T,Y55-64,2011,BG ,389.86
THS,ED3_4,PB1070,F,TOTAL,2011,BG ,109.346
THS,ED3_4,PB1070,M,TOTAL,2011,BG ,90.758
THS,ED3_4,PB1070,T,TOTAL,2011,BG ,200.104
THS,ED3_4,PB1070,F,Y15-24,2011,BG ,
THS,ED3_4,PB1070,M,Y15-24,2011,BG ,
THS,ED3_4,PB1070,T,Y15-24,2011,BG ,
THS,ED3_4,PB1070,F,Y25-34,2011,BG ,
THS,ED3_4,PB1070,M,Y25-34,2011,BG ,7.224
THS,ED3_4,PB1070,T,Y25-34,2011,BG ,11.888
THS,ED3_4,PB1070,F,Y35-44,2011,BG ,9.591
THS,ED3_4,PB1070,M,Y35-44,2011,BG ,15.597
THS,ED3_4,PB1070,T,Y35-44,2011,BG ,25.188
THS,ED3_4,PB1070,F,Y45-54,2011,BG ,26.878
THS,ED3_4,PB1070,M,Y45-54,2011,BG ,20.05
THS,ED3_4,PB1070,T,Y45-54,2011,BG ,46.928
THS,ED3_4,PB1070,F,Y55-64,2011,BG ,67.295
THS,ED3_4,PB1070,M,Y55-64,2011,BG ,46.926
THS,ED3_4,PB1070,T,Y55-64,2011,BG ,114.222
THS,ED3_4,PB1071,F,TOTAL,2011,BG ,1127.859
THS,ED3_4,PB1071,M,TOTAL,2011,BG ,1380.612
THS,ED3_4,PB1071,T,TOTAL,2011,BG ,2508.471
THS,ED3_4,PB1071,F,Y15-24,2011,BG ,206.918
THS,ED3_4,PB1071,M,Y15-24,2011,BG ,232.974
THS,ED3_4,PB1071,T,Y15-24,2011,BG ,439.892
THS,ED3_4,PB1071,F,Y25-34,2011,BG ,208.91
THS,ED3_4,PB1071,M,Y25-34,2011,BG ,318.892
THS,ED3_4,PB1071,T,Y25-34,2011,BG ,527.802
THS,ED3_4,PB1071,F,Y35-44,2011,BG ,254.979
THS,ED3_4,PB1071,M,Y35-44,2011,BG ,327.323
THS,ED3_4,PB1071,T,Y35-44,2011,BG ,582.302
THS,ED3_4,PB1071,F,Y45-54,2011,BG ,249.344
THS,ED3_4,PB1071,M,Y45-54,2011,BG ,295.997
THS,ED3_4,PB1071,T,Y45-54,2011,BG ,545.341
THS,ED3_4,PB1071,F,Y55-64,2011,BG ,207.708
THS,ED3_4,PB1071,M,Y55-64,2011,BG ,205.426
THS,ED3_4,PB1071,T,Y55-64,2011,BG ,413.135
THS,ED3_4,TOTAL,F,TOTAL,2011,BG ,1237.205
THS,ED3_4,TOTAL,M,TOTAL,2011,BG ,1471.371
THS,ED3_4,TOTAL,T,TOTAL,2011,BG ,2708.575
THS,ED3_4,TOTAL,F,Y15-24,2011,BG ,207.835
THS,ED3_4,TOTAL,M,Y15-24,2011,BG ,233.935
THS,ED3_4,TOTAL,T,Y15-24,2011,BG ,441.77
THS,ED3_4,TOTAL,F,Y25-34,2011,BG ,213.574
THS,ED3_4,TOTAL,M,Y25-34,2011,BG ,326.116
THS,ED3_4,TOTAL,T,Y25-34,2011,BG ,539.69
THS,ED3_4,TOTAL,F,Y35-44,2011,BG ,264.57
THS,ED3_4,TOTAL,M,Y35-44,2011,BG ,342.92
THS,ED3_4,TOTAL,T,Y35-44,2011,BG ,607.49
THS,ED3_4,TOTAL,F,Y45-54,2011,BG ,276.222
THS,ED3_4,TOTAL,M,Y45-54,2011,BG ,316.047
THS,ED3_4,TOTAL,T,Y45-54,2011,BG ,592.269
THS,ED3_4,TOTAL,F,Y55-64,2011,BG ,275.004
THS,ED3_4,TOTAL,M,Y55-64,2011,BG ,252.353
THS,ED3_4,TOTAL,T,Y55-64,2011,BG ,527.356
THS,ED5_6,PB1040,F,TOTAL,2011,BG ,40.994
THS,ED5_6,PB1040,M,TOTAL,2011,BG ,24.724
THS,ED5_6,PB1040,T,TOTAL,2011,BG ,65.717
THS,ED5_6,PB1040,F,Y15-24,2011,BG ,
THS,ED5_6,PB1040,M,Y15-24,2011,BG ,
THS,ED5_6,PB1040,T,Y15-24,2011,BG ,
THS,ED5_6,PB1040,F,Y25-34,2011,BG ,
THS,ED5_6,PB1040,M,Y25-34,2011,BG ,
THS,ED5_6,PB1040,T,Y25-34,2011,BG ,
THS,ED5_6,PB1040,F,Y35-44,2011,BG ,
THS,ED5_6,PB1040,M,Y35-44,2011,BG ,
THS,ED5_6,PB1040,T,Y35-44,2011,BG ,8.643
THS,ED5_6,PB1040,F,Y45-54,2011,BG ,9.511
THS,ED5_6,PB1040,M,Y45-54,2011,BG ,
THS,ED5_6,PB1040,T,Y45-54,2011,BG ,14.568
THS,ED5_6,PB1040,F,Y55-64,2011,BG ,24.668
THS,ED5_6,PB1040,M,Y55-64,2011,BG ,13.677
THS,ED5_6,PB1040,T,Y55-64,2011,BG ,38.345
THS,ED5_6,PB1041,F,TOTAL,2011,BG ,567.615
THS,ED5_6,PB1041,M,TOTAL,2011,BG ,349.725
THS,ED5_6,PB1041,T,TOTAL,2011,BG ,917.34
THS,ED5_6,PB1041,F,Y15-24,2011,BG ,15.505
THS,ED5_6,PB1041,M,Y15-24,2011,BG ,7.906
THS,ED5_6,PB1041,T,Y15-24,2011,BG ,23.412
THS,ED5_6,PB1041,F,Y25-34,2011,BG ,176.352
THS,ED5_6,PB1041,M,Y25-34,2011,BG ,100.061
THS,ED5_6,PB1041,T,Y25-34,2011,BG ,276.413
THS,ED5_6,PB1041,F,Y35-44,2011,BG ,151.927
THS,ED5_6,PB1041,M,Y35-44,2011,BG ,87.602
THS,ED5_6,PB1041,T,Y35-44,2011,BG ,239.53
THS,ED5_6,PB1041,F,Y45-54,2011,BG ,121.432
THS,ED5_6,PB1041,M,Y45-54,2011,BG ,79.681
THS,ED5_6,PB1041,T,Y45-54,2011,BG ,201.113
THS,ED5_6,PB1041,F,Y55-64,2011,BG ,102.398
THS,ED5_6,PB1041,M,Y55-64,2011,BG ,74.475
THS,ED5_6,PB1041,T,Y55-64,2011,BG ,176.873
THS,ED5_6,PB1070,F,TOTAL,2011,BG ,23.29
THS,ED5_6,PB1070,M,TOTAL,2011,BG ,15.698
THS,ED5_6,PB1070,T,TOTAL,2011,BG ,38.988
THS,ED5_6,PB1070,F,Y15-24,2011,BG ,
THS,ED5_6,PB1070,M,Y15-24,2011,BG ,
THS,ED5_6,PB1070,T,Y15-24,2011,BG ,
THS,ED5_6,PB1070,F,Y25-34,2011,BG ,
THS,ED5_6,PB1070,M,Y25-34,2011,BG ,
THS,ED5_6,PB1070,T,Y25-34,2011,BG ,
THS,ED5_6,PB1070,F,Y35-44,2011,BG ,
THS,ED5_6,PB1070,M,Y35-44,2011,BG ,
THS,ED5_6,PB1070,T,Y35-44,2011,BG ,
THS,ED5_6,PB1070,F,Y45-54,2011,BG ,
THS,ED5_6,PB1070,M,Y45-54,2011,BG ,
THS,ED5_6,PB1070,T,Y45-54,2011,BG ,
THS,ED5_6,PB1070,F,Y55-64,2011,BG ,16.735
THS,ED5_6,PB1070,M,Y55-64,2011,BG ,10.601
THS,ED5_6,PB1070,T,Y55-64,2011,BG ,27.336
THS,ED5_6,PB1071,F,TOTAL,2011,BG ,585.319
THS,ED5_6,PB1071,M,TOTAL,2011,BG ,358.751
THS,ED5_6,PB1071,T,TOTAL,2011,BG ,944.069
THS,ED5_6,PB1071,F,Y15-24,2011,BG ,15.505
THS,ED5_6,PB1071,M,Y15-24,2011,BG ,7.906
THS,ED5_6,PB1071,T,Y15-24,2011,BG ,23.412
THS,ED5_6,PB1071,F,Y25-34,2011,BG ,177.2
THS,ED5_6,PB1071,M,Y25-34,2011,BG ,101.216
THS,ED5_6,PB1071,T,Y25-34,2011,BG ,278.416
THS,ED5_6,PB1071,F,Y35-44,2011,BG ,154.276
THS,ED5_6,PB1071,M,Y35-44,2011,BG ,89.163
THS,ED5_6,PB1071,T,Y35-44,2011,BG ,243.439
THS,ED5_6,PB1071,F,Y45-54,2011,BG ,128.006
THS,ED5_6,PB1071,M,Y45-54,2011,BG ,82.914
THS,ED5_6,PB1071,T,Y45-54,2011,BG ,210.92
THS,ED5_6,PB1071,F,Y55-64,2011,BG ,110.331
THS,ED5_6,PB1071,M,Y55-64,2011,BG ,77.551
THS,ED5_6,PB1071,T,Y55-64,2011,BG ,187.882
THS,ED5_6,TOTAL,F,TOTAL,2011,BG ,608.609
THS,ED5_6,TOTAL,M,TOTAL,2011,BG ,374.449
THS,ED5_6,TOTAL,T,TOTAL,2011,BG ,983.058
THS,ED5_6,TOTAL,F,Y15-24,2011,BG ,15.505
THS,ED5_6,TOTAL,M,Y15-24,2011,BG ,8.306
THS,ED5_6,TOTAL,T,Y15-24,2011,BG ,23.811
THS,ED5_6,TOTAL,F,Y25-34,2011,BG ,177.928
THS,ED5_6,TOTAL,M,Y25-34,2011,BG ,102.247
THS,ED5_6,TOTAL,T,Y25-34,2011,BG ,280.175
THS,ED5_6,TOTAL,F,Y35-44,2011,BG ,157.167
THS,ED5_6,TOTAL,M,Y35-44,2011,BG ,91.006
THS,ED5_6,TOTAL,T,Y35-44,2011,BG ,248.173
THS,ED5_6,TOTAL,F,Y45-54,2011,BG ,130.943
THS,ED5_6,TOTAL,M,Y45-54,2011,BG ,84.737
THS,ED5_6,TOTAL,T,Y45-54,2011,BG ,215.68
THS,ED5_6,TOTAL,F,Y55-64,2011,BG ,127.066
THS,ED5_6,TOTAL,M,Y55-64,2011,BG ,88.152
THS,ED5_6,TOTAL,T,Y55-64,2011,BG ,215.218
THS,NRP,PB1040,F,TOTAL,2011,BG ,
THS,NRP,PB1040,M,TOTAL,2011,BG ,
THS,NRP,PB1040,T,TOTAL,2011,BG ,
THS,NRP,PB1040,F,Y15-24,2011,BG ,
THS,NRP,PB1040,M,Y15-24,2011,BG ,
THS,NRP,PB1040,T,Y15-24,2011,BG ,
THS,NRP,PB1040,F,Y25-34,2011,BG ,
THS,NRP,PB1040,M,Y25-34,2011,BG ,
THS,NRP,PB1040,T,Y25-34,2011,BG ,
THS,NRP,PB1040,F,Y35-44,2011,BG ,
THS,NRP,PB1040,M,Y35-44,2011,BG ,
THS,NRP,PB1040,T,Y35-44,2011,BG ,
THS,NRP,PB1040,F,Y45-54,2011,BG ,
THS,NRP,PB1040,M,Y45-54,2011,BG ,
THS,NRP,PB1040,T,Y45-54,2011,BG ,
THS,NRP,PB1040,F,Y55-64,2011,BG ,
THS,NRP,PB1040,M,Y55-64,2011,BG ,
THS,NRP,PB1040,T,Y55-64,2011,BG ,
THS,NRP,PB1041,F,TOTAL,2011,BG ,
THS,NRP,PB1041,M,TOTAL,2011,BG ,
THS,NRP,PB1041,T,TOTAL,2011,BG ,
THS,NRP,PB1041,F,Y15-24,2011,BG ,
THS,NRP,PB1041,M,Y15-24,2011,BG ,
THS,NRP,PB1041,T,Y15-24,2011,BG ,
THS,NRP,PB1041,F,Y25-34,2011,BG ,
THS,NRP,PB1041,M,Y25-34,2011,BG ,
THS,NRP,PB1041,T,Y25-34,2011,BG ,
THS,NRP,PB1041,F,Y35-44,2011,BG ,
THS,NRP,PB1041,M,Y35-44,2011,BG ,
THS,NRP,PB1041,T,Y35-44,2011,BG ,
THS,NRP,PB1041,F,Y45-54,2011,BG ,
THS,NRP,PB1041,M,Y45-54,2011,BG ,
THS,NRP,PB1041,T,Y45-54,2011,BG ,
THS,NRP,PB1041,F,Y55-64,2011,BG ,
THS,NRP,PB1041,M,Y55-64,2011,BG ,
THS,NRP,PB1041,T,Y55-64,2011,BG ,
THS,NRP,PB1070,F,TOTAL,2011,BG ,
THS,NRP,PB1070,M,TOTAL,2011,BG ,
THS,NRP,PB1070,T,TOTAL,2011,BG ,
THS,NRP,PB1070,F,Y15-24,2011,BG ,
THS,NRP,PB1070,M,Y15-24,2011,BG ,
THS,NRP,PB1070,T,Y15-24,2011,BG ,
THS,NRP,PB1070,F,Y25-34,2011,BG ,
THS,NRP,PB1070,M,Y25-34,2011,BG ,
THS,NRP,PB1070,T,Y25-34,2011,BG ,
THS,NRP,PB1070,F,Y35-44,2011,BG ,
THS,NRP,PB1070,M,Y35-44,2011,BG ,
THS,NRP,PB1070,T,Y35-44,2011,BG ,
THS,NRP,PB1070,F,Y45-54,2011,BG ,
THS,NRP,PB1070,M,Y45-54,2011,BG ,
THS,NRP,PB1070,T,Y45-54,2011,BG ,
THS,NRP,PB1070,F,Y55-64,2011,BG ,
THS,NRP,PB1070,M,Y55-64,2011,BG ,
THS,NRP,PB1070,T,Y55-64,2011,BG ,
THS,NRP,PB1071,F,TOTAL,2011,BG ,
THS,NRP,PB1071,M,TOTAL,2011,BG ,
THS,NRP,PB1071,T,TOTAL,2011,BG ,
THS,NRP,PB1071,F,Y15-24,2011,BG ,
THS,NRP,PB1071,M,Y15-24,2011,BG ,
THS,NRP,PB1071,T,Y15-24,2011,BG ,
THS,NRP,PB1071,F,Y25-34,2011,BG ,
THS,NRP,PB1071,M,Y25-34,2011,BG ,
THS,NRP,PB1071,T,Y25-34,2011,BG ,
THS,NRP,PB1071,F,Y35-44,2011,BG ,
THS,NRP,PB1071,M,Y35-44,2011,BG ,
THS,NRP,PB1071,T,Y35-44,2011,BG ,
THS,NRP,PB1071,F,Y45-54,2011,BG ,
THS,NRP,PB1071,M,Y45-54,2011,BG ,
THS,NRP,PB1071,T,Y45-54,2011,BG ,
THS,NRP,PB1071,F,Y55-64,2011,BG ,
THS,NRP,PB1071,M,Y55-64,2011,BG ,
THS,NRP,PB1071,T,Y55-64,2011,BG ,
THS,NRP,TOTAL,F,TOTAL,2011,BG ,
THS,NRP,TOTAL,M,TOTAL,2011,BG ,
THS,NRP,TOTAL,T,TOTAL,2011,BG ,
THS,NRP,TOTAL,F,Y15-24,2011,BG ,
THS,NRP,TOTAL,M,Y15-24,2011,BG ,
THS,NRP,TOTAL,T,Y15-24,2011,BG ,
THS,NRP,TOTAL,F,Y25-34,2011,BG ,
THS,NRP,TOTAL,M,Y25-34,2011,BG ,
THS,NRP,TOTAL,T,Y25-34,2011,BG ,
THS,NRP,TOTAL,F,Y35-44,2011,BG ,
THS,NRP,TOTAL,M,Y35-44,2011,BG ,
THS,NRP,TOTAL,T,Y35-44,2011,BG ,
THS,NRP,TOTAL,F,Y45-54,2011,BG ,
THS,NRP,TOTAL,M,Y45-54,2011,BG ,
THS,NRP,TOTAL,T,Y45-54,2011,BG ,
THS,NRP,TOTAL,F,Y55-64,2011,BG ,
THS,NRP,TOTAL,M,Y55-64,2011,BG ,
THS,NRP,TOTAL,T,Y55-64,2011,BG ,
THS,TOTAL,PB1040,F,TOTAL,2011,BG ,278.804
THS,TOTAL,PB1040,M,TOTAL,2011,BG ,217.88
THS,TOTAL,PB1040,T,TOTAL,2011,BG ,496.683
THS,TOTAL,PB1040,F,Y15-24,2011,BG ,6.415
THS,TOTAL,PB1040,M,Y15-24,2011,BG ,6.834
THS,TOTAL,PB1040,T,Y15-24,2011,BG ,13.249
THS,TOTAL,PB1040,F,Y25-34,2011,BG ,17.197
THS,TOTAL,PB1040,M,Y25-34,2011,BG ,15.263
THS,TOTAL,PB1040,T,Y25-34,2011,BG ,32.459
THS,TOTAL,PB1040,F,Y35-44,2011,BG ,28.201
THS,TOTAL,PB1040,M,Y35-44,2011,BG ,31.01
THS,TOTAL,PB1040,T,Y35-44,2011,BG ,59.211
THS,TOTAL,PB1040,F,Y45-54,2011,BG ,68.04
THS,TOTAL,PB1040,M,Y45-54,2011,BG ,53.436
THS,TOTAL,PB1040,T,Y45-54,2011,BG ,121.476
THS,TOTAL,PB1040,F,Y55-64,2011,BG ,158.951
THS,TOTAL,PB1040,M,Y55-64,2011,BG ,111.337
THS,TOTAL,PB1040,T,Y55-64,2011,BG ,270.288
THS,TOTAL,PB1041,F,TOTAL,2011,BG ,2146.287
THS,TOTAL,PB1041,M,TOTAL,2011,BG ,2220.672
THS,TOTAL,PB1041,T,TOTAL,2011,BG ,4366.958
THS,TOTAL,PB1041,F,Y15-24,2011,BG ,397.543
THS,TOTAL,PB1041,M,Y15-24,2011,BG ,423.863
THS,TOTAL,PB1041,T,Y15-24,2011,BG ,821.406
THS,TOTAL,PB1041,F,Y25-34,2011,BG ,465.868
THS,TOTAL,PB1041,M,Y25-34,2011,BG ,494.672
THS,TOTAL,PB1041,T,Y25-34,2011,BG ,960.54
THS,TOTAL,PB1041,F,Y35-44,2011,BG ,473.143
THS,TOTAL,PB1041,M,Y35-44,2011,BG ,495.503
THS,TOTAL,PB1041,T,Y35-44,2011,BG ,968.645
THS,TOTAL,PB1041,F,Y45-54,2011,BG ,421.061
THS,TOTAL,PB1041,M,Y45-54,2011,BG ,436.708
THS,TOTAL,PB1041,T,Y45-54,2011,BG ,857.769
THS,TOTAL,PB1041,F,Y55-64,2011,BG ,388.673
THS,TOTAL,PB1041,M,Y55-64,2011,BG ,369.926
THS,TOTAL,PB1041,T,Y55-64,2011,BG ,758.599
THS,TOTAL,PB1070,F,TOTAL,2011,BG ,214.709
THS,TOTAL,PB1070,M,TOTAL,2011,BG ,174.745
THS,TOTAL,PB1070,T,TOTAL,2011,BG ,389.454
THS,TOTAL,PB1070,F,Y15-24,2011,BG ,
THS,TOTAL,PB1070,M,Y15-24,2011,BG ,
THS,TOTAL,PB1070,T,Y15-24,2011,BG ,11.108
THS,TOTAL,PB1070,F,Y25-34,2011,BG ,13.444
THS,TOTAL,PB1070,M,Y25-34,2011,BG ,14.74
THS,TOTAL,PB1070,T,Y25-34,2011,BG ,28.184
THS,TOTAL,PB1070,F,Y35-44,2011,BG ,20.437
THS,TOTAL,PB1070,M,Y35-44,2011,BG ,28.183
THS,TOTAL,PB1070,T,Y35-44,2011,BG ,48.621
THS,TOTAL,PB1070,F,Y45-54,2011,BG ,45.386
THS,TOTAL,PB1070,M,Y45-54,2011,BG ,35.152
THS,TOTAL,PB1070,T,Y45-54,2011,BG ,80.538
THS,TOTAL,PB1070,F,Y55-64,2011,BG ,129.342
THS,TOTAL,PB1070,M,Y55-64,2011,BG ,91.661
THS,TOTAL,PB1070,T,Y55-64,2011,BG ,221.003
